"Name","Pokemon","Move Set","Win Rate","Pick Rate","Role","Move 1","Move 2","Battle Item","Pick Rate","Win Rate"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Phantom Force","47.68","1.41","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Phantom Force.png","Battle_Items/Eject Button.png","56.52","48.18"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Phantom Force","47.68","1.41","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Phantom Force.png","Battle_Items/X Attack.png","18.18","51.36"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Phantom Force","47.68","1.41","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Phantom Force.png","Battle_Items/X Speed.png","9.95","44.21"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Flame Charge","49.04","0.18","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Flame Charge.png","Battle_Items/Eject Button.png","30.57","55.21"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Flame Charge","49.04","0.18","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Flame Charge.png","Battle_Items/X Attack.png","24.2","48.68"
"Ceruledge","Pokemon/Ceruledge.png","Bitter Blade/Flame Charge","49.04","0.18","All-Rounder","Moves/Ceruledge - Bitter Blade.png","Moves/Ceruledge - Flame Charge.png","Battle_Items/X Speed.png","19.11","41.67"
"Chandelure","Pokemon/Chandelure.png","Overheat/Imprison","50.33","1.23","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Imprison.png","Battle_Items/Eject Button.png","76.13","49.91"
"Chandelure","Pokemon/Chandelure.png","Overheat/Imprison","50.33","1.23","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Imprison.png","Battle_Items/X Speed.png","20.84","54.2"
"Chandelure","Pokemon/Chandelure.png","Overheat/Imprison","50.33","1.23","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Imprison.png","Battle_Items/Potion.png","0.9","15.79"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Imprison","49.75","1.04","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Imprison.png","Battle_Items/Eject Button.png","76.33","50.04"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Imprison","49.75","1.04","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Imprison.png","Battle_Items/X Speed.png","20.27","50.69"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Imprison","49.75","1.04","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Imprison.png","Battle_Items/Potion.png","1.01","55.56"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Poltergeist","49.02","1.01","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Poltergeist.png","Battle_Items/Eject Button.png","59.99","51.78"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Poltergeist","49.02","1.01","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Poltergeist.png","Battle_Items/X Speed.png","33.2","45.22"
"Chandelure","Pokemon/Chandelure.png","Flamethrower/Poltergeist","49.02","1.01","Attacker","Moves/Chandelure - Flamethrower.png","Moves/Chandelure - Poltergeist.png","Battle_Items/Potion.png","3.87","38.81"
"Chandelure","Pokemon/Chandelure.png","Overheat/Poltergeist","49.06","0.8","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Poltergeist.png","Battle_Items/Eject Button.png","57.33","49.37"
"Chandelure","Pokemon/Chandelure.png","Overheat/Poltergeist","49.06","0.8","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Poltergeist.png","Battle_Items/X Speed.png","33.09","50.66"
"Chandelure","Pokemon/Chandelure.png","Overheat/Poltergeist","49.06","0.8","Attacker","Moves/Chandelure - Overheat.png","Moves/Chandelure - Poltergeist.png","Battle_Items/Potion.png","3.99","38.18"
"Charizard","Pokemon/Charizard.png","Flamethrower/Flare Blitz","47.43","0.71","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Flare Blitz.png","Battle_Items/X Speed.png","44.82","49.09"
"Charizard","Pokemon/Charizard.png","Flamethrower/Flare Blitz","47.43","0.71","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Flare Blitz.png","Battle_Items/X Attack.png","32.68","42.64"
"Charizard","Pokemon/Charizard.png","Flamethrower/Flare Blitz","47.43","0.71","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Flare Blitz.png","Battle_Items/Eject Button.png","9.29","52.63"
"Charizard","Pokemon/Charizard.png","Fire Punch/Fire Blast","48.34","0.81","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Fire Blast.png","Battle_Items/X Speed.png","39.91","50.18"
"Charizard","Pokemon/Charizard.png","Fire Punch/Fire Blast","48.34","0.81","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Fire Blast.png","Battle_Items/X Attack.png","27.45","45.67"
"Charizard","Pokemon/Charizard.png","Fire Punch/Fire Blast","48.34","0.81","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Fire Blast.png","Battle_Items/Potion.png","16.35","47.58"
"Charizard","Pokemon/Charizard.png","Flamethrower/Fire Blast","50.03","3.36","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Fire Blast.png","Battle_Items/X Speed.png","45.52","49.85"
"Charizard","Pokemon/Charizard.png","Flamethrower/Fire Blast","50.03","3.36","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Fire Blast.png","Battle_Items/X Attack.png","29.23","51.21"
"Charizard","Pokemon/Charizard.png","Flamethrower/Fire Blast","50.03","3.36","All-Rounder","Moves/Charizard - Flamethrower.png","Moves/Charizard - Fire Blast.png","Battle_Items/Eject Button.png","11.23","47.23"
"Charizard","Pokemon/Charizard.png","Fire Punch/Flare Blitz","45.21","2.91","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Flare Blitz.png","Battle_Items/X Attack.png","50.27","42.0"
"Charizard","Pokemon/Charizard.png","Fire Punch/Flare Blitz","45.21","2.91","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Flare Blitz.png","Battle_Items/X Speed.png","26.23","49.92"
"Charizard","Pokemon/Charizard.png","Fire Punch/Flare Blitz","45.21","2.91","All-Rounder","Moves/Charizard - Fire Punch.png","Moves/Charizard - Flare Blitz.png","Battle_Items/Potion.png","10.78","44.9"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Feint","50.82","8.41","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Feint.png","Battle_Items/Eject Button.png","66.04","50.43"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Feint","50.82","8.41","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Feint.png","Battle_Items/X Attack.png","26.95","53.55"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Feint","50.82","8.41","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Feint.png","Battle_Items/X Speed.png","4.19","43.33"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Feint","49.13","8.01","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Feint.png","Battle_Items/Eject Button.png","51.64","50.69"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Feint","49.13","8.01","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Feint.png","Battle_Items/X Attack.png","28.29","48.74"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Feint","49.13","8.01","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Feint.png","Battle_Items/X Speed.png","12.21","45.39"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Flame Charge","49.0","5.91","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Flame Charge.png","Battle_Items/Eject Button.png","54.33","50.77"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Flame Charge","49.0","5.91","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Flame Charge.png","Battle_Items/X Attack.png","23.71","49.38"
"Cinderace","Pokemon/Cinderace.png","Pyro Ball/Flame Charge","49.0","5.91","Attacker","Moves/Cinderace - Pyro Ball.png","Moves/Cinderace - Flame Charge.png","Battle_Items/X Speed.png","11.07","44.93"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Flame Charge","54.03","3.47","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Flame Charge.png","Battle_Items/Eject Button.png","59.35","53.49"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Flame Charge","54.03","3.47","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Flame Charge.png","Battle_Items/X Attack.png","30.1","56.49"
"Cinderace","Pokemon/Cinderace.png","Blaze Kick/Flame Charge","54.03","3.47","Attacker","Moves/Cinderace - Blaze Kick.png","Moves/Cinderace - Flame Charge.png","Battle_Items/X Speed.png","6.84","50.25"
"Clefable","Pokemon/Clefable.png","Draining Kiss/Follow Me","45.02","0.79","Supporter","Moves/Clefable - Draining Kiss.png","Moves/Clefable - Follow Me.png","Battle_Items/X Speed.png","67.75","43.46"
"Clefable","Pokemon/Clefable.png","Draining Kiss/Follow Me","45.02","0.79","Supporter","Moves/Clefable - Draining Kiss.png","Moves/Clefable - Follow Me.png","Battle_Items/Potion.png","14.1","44.5"
"Clefable","Pokemon/Clefable.png","Draining Kiss/Follow Me","45.02","0.79","Supporter","Moves/Clefable - Draining Kiss.png","Moves/Clefable - Follow Me.png","Battle_Items/Eject Button.png","9.37","50.39"
"Clefable","Pokemon/Clefable.png","Moonlight/Follow Me","53.61","18.84","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Follow Me.png","Battle_Items/X Speed.png","88.87","53.76"
"Clefable","Pokemon/Clefable.png","Moonlight/Follow Me","53.61","18.84","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Follow Me.png","Battle_Items/Eject Button.png","4.75","55.39"
"Clefable","Pokemon/Clefable.png","Moonlight/Follow Me","53.61","18.84","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Follow Me.png","Battle_Items/Potion.png","2.6","47.68"
"Clefable","Pokemon/Clefable.png","Moonlight/Gravity","50.93","17.13","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Gravity.png","Battle_Items/X Speed.png","80.97","51.74"
"Clefable","Pokemon/Clefable.png","Moonlight/Gravity","50.93","17.13","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Gravity.png","Battle_Items/Potion.png","6.43","45.09"
"Clefable","Pokemon/Clefable.png","Moonlight/Gravity","50.93","17.13","Supporter","Moves/Clefable - Moonlight.png","Moves/Clefable - Gravity.png","Battle_Items/Slow Smoke.png","5.61","45.22"
"Comfey","Pokemon/Comfey.png","Floral Healing/Magical Leaf","47.71","8.63","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Magical Leaf.png","Battle_Items/Slow Smoke.png","94.75","47.38"
"Comfey","Pokemon/Comfey.png","Floral Healing/Magical Leaf","47.71","8.63","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Magical Leaf.png","Battle_Items/X Speed.png","1.54","42.53"
"Comfey","Pokemon/Comfey.png","Floral Healing/Magical Leaf","47.71","8.63","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Magical Leaf.png","Battle_Items/Eject Button.png","1.03","41.89"
"Comfey","Pokemon/Comfey.png","Floral Healing/Grass Knot","49.86","7.67","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Grass Knot.png","Battle_Items/Slow Smoke.png","97.82","50.02"
"Comfey","Pokemon/Comfey.png","Floral Healing/Grass Knot","49.86","7.67","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Grass Knot.png","Battle_Items/Eject Button.png","0.65","48.84"
"Comfey","Pokemon/Comfey.png","Floral Healing/Grass Knot","49.86","7.67","Supporter","Moves/Comfey - Floral Healing.png","Moves/Comfey - Grass Knot.png","Battle_Items/X Speed.png","0.49","40.0"
"Comfey","Pokemon/Comfey.png","Sweet Kiss/Grass Knot","49.3","0.5","Supporter","Moves/Comfey - Sweet Kiss.png","Moves/Comfey - Grass Knot.png","Battle_Items/Slow Smoke.png","90.56","51.09"
"Comfey","Pokemon/Comfey.png","Sweet Kiss/Grass Knot","49.3","0.5","Supporter","Moves/Comfey - Sweet Kiss.png","Moves/Comfey - Grass Knot.png","Battle_Items/X Speed.png","2.45","38.1"
"Comfey","Pokemon/Comfey.png","Sweet Kiss/Grass Knot","49.3","0.5","Supporter","Moves/Comfey - Sweet Kiss.png","Moves/Comfey - Grass Knot.png","Battle_Items/Goal Getter.png","1.98","17.65"
"Cramorant","Pokemon/Cramorant.png","Dive/Air Slash","49.28","1.0","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Air Slash.png","Battle_Items/Eject Button.png","82.82","49.58"
"Cramorant","Pokemon/Cramorant.png","Dive/Air Slash","49.28","1.0","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Air Slash.png","Battle_Items/Full Heal.png","7.23","43.2"
"Cramorant","Pokemon/Cramorant.png","Dive/Air Slash","49.28","1.0","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Air Slash.png","Battle_Items/Potion.png","5.55","50.0"
"Cramorant","Pokemon/Cramorant.png","Dive/Hurricane","51.51","0.75","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Hurricane.png","Battle_Items/Eject Button.png","88.17","52.54"
"Cramorant","Pokemon/Cramorant.png","Dive/Hurricane","51.51","0.75","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Hurricane.png","Battle_Items/X Speed.png","6.96","41.11"
"Cramorant","Pokemon/Cramorant.png","Dive/Hurricane","51.51","0.75","Attacker","Moves/Cramorant - Dive.png","Moves/Cramorant - Hurricane.png","Battle_Items/Potion.png","2.78","55.56"
"Cramorant","Pokemon/Cramorant.png","Surf/Hurricane","46.7","2.6","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Hurricane.png","Battle_Items/Eject Button.png","52.43","49.74"
"Cramorant","Pokemon/Cramorant.png","Surf/Hurricane","46.7","2.6","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Hurricane.png","Battle_Items/Full Heal.png","28.87","42.58"
"Cramorant","Pokemon/Cramorant.png","Surf/Hurricane","46.7","2.6","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Hurricane.png","Battle_Items/X Speed.png","10.06","43.9"
"Cramorant","Pokemon/Cramorant.png","Surf/Air Slash","52.27","0.05","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Air Slash.png","Battle_Items/Eject Button.png","60.23","54.72"
"Cramorant","Pokemon/Cramorant.png","Surf/Air Slash","52.27","0.05","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Air Slash.png","Battle_Items/X Speed.png","15.91","50.0"
"Cramorant","Pokemon/Cramorant.png","Surf/Air Slash","52.27","0.05","Attacker","Moves/Cramorant - Surf.png","Moves/Cramorant - Air Slash.png","Battle_Items/Potion.png","14.77","53.85"
"Crustle","Pokemon/Crustle.png","Rock Tomb/Stealth Rock","48.37","1.05","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - Stealth Rock.png","Battle_Items/X Speed.png","29.94","47.87"
"Crustle","Pokemon/Crustle.png","Rock Tomb/Stealth Rock","48.37","1.05","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - Stealth Rock.png","Battle_Items/Potion.png","25.51","47.51"
"Crustle","Pokemon/Crustle.png","Rock Tomb/Stealth Rock","48.37","1.05","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - Stealth Rock.png","Battle_Items/Eject Button.png","24.35","52.5"
"Crustle","Pokemon/Crustle.png","Shell Smash/Stealth Rock","47.56","1.22","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - Stealth Rock.png","Battle_Items/Fluffy Tail.png","69.91","48.57"
"Crustle","Pokemon/Crustle.png","Shell Smash/Stealth Rock","47.56","1.22","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - Stealth Rock.png","Battle_Items/X Speed.png","7.93","42.17"
"Crustle","Pokemon/Crustle.png","Shell Smash/Stealth Rock","47.56","1.22","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - Stealth Rock.png","Battle_Items/Goal Getter.png","6.69","48.57"
"Crustle","Pokemon/Crustle.png","Rock Tomb/X-Scissor","50.48","1.86","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - X-Scissor.png","Battle_Items/Eject Button.png","56.42","53.4"
"Crustle","Pokemon/Crustle.png","Rock Tomb/X-Scissor","50.48","1.86","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - X-Scissor.png","Battle_Items/X Speed.png","20.67","47.28"
"Crustle","Pokemon/Crustle.png","Rock Tomb/X-Scissor","50.48","1.86","Defender","Moves/Crustle - Rock Tomb.png","Moves/Crustle - X-Scissor.png","Battle_Items/Potion.png","17.02","46.97"
"Crustle","Pokemon/Crustle.png","Shell Smash/X-Scissor","46.34","2.71","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - X-Scissor.png","Battle_Items/X Attack.png","28.69","39.39"
"Crustle","Pokemon/Crustle.png","Shell Smash/X-Scissor","46.34","2.71","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - X-Scissor.png","Battle_Items/Potion.png","21.04","49.03"
"Crustle","Pokemon/Crustle.png","Shell Smash/X-Scissor","46.34","2.71","Defender","Moves/Crustle - Shell Smash.png","Moves/Crustle - X-Scissor.png","Battle_Items/X Speed.png","20.54","48.33"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Nasty Plot","49.68","8.96","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Nasty Plot.png","Battle_Items/Eject Button.png","36.56","49.37"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Nasty Plot","49.68","8.96","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Nasty Plot.png","Battle_Items/Full Heal.png","28.45","51.31"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Nasty Plot","49.68","8.96","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Nasty Plot.png","Battle_Items/Potion.png","18.33","50.82"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Dark Pulse","45.9","0.33","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/Eject Button.png","44.5","48.24"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Dark Pulse","45.9","0.33","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/Full Heal.png","17.1","43.88"
"Darkrai","Pokemon/Darkrai.png","Dark Void/Dark Pulse","45.9","0.33","Speedster","Moves/Darkrai - Dark Void.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/Potion.png","13.96","48.75"
"Darkrai","Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","49.38","0.14","Speedster","Moves/Darkrai - Shadow Claw.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/Eject Button.png","44.44","50.0"
"Darkrai","Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","49.38","0.14","Speedster","Moves/Darkrai - Shadow Claw.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/Full Heal.png","19.34","55.32"
"Darkrai","Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","49.38","0.14","Speedster","Moves/Darkrai - Shadow Claw.png","Moves/Darkrai - Dark Pulse.png","Battle_Items/X Speed.png","10.7","30.77"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.2","14.53","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/Eject Button.png","51.56","51.48"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.2","14.53","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/X Speed.png","41.9","49.85"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.2","14.53","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/X Attack.png","4.03","43.85"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","48.86","4.81","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/Eject Button.png","46.38","50.86"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","48.86","4.81","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/X Attack.png","24.51","48.87"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","48.86","4.81","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/X Speed.png","23.3","46.42"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.47","2.49","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/X Attack.png","34.21","49.05"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.47","2.49","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/Eject Button.png","30.74","51.4"
"Decidueye","Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.47","2.49","Attacker","Moves/Decidueye - Razor Leaf.png","Moves/Decidueye - Shadow Sneak.png","Battle_Items/X Speed.png","28.24","46.2"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","50.5","1.8","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/Eject Button.png","48.85","51.42"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","50.5","1.8","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/X Speed.png","39.65","50.49"
"Decidueye","Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","50.5","1.8","Attacker","Moves/Decidueye - Spirit Shackle.png","Moves/Decidueye - Leaf Storm.png","Battle_Items/X Attack.png","4.97","50.0"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.93","0.93","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Flame Charge.png","Battle_Items/Eject Button.png","77.05","52.3"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.93","0.93","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Flame Charge.png","Battle_Items/X Speed.png","12.81","40.78"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.93","0.93","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Flame Charge.png","Battle_Items/Full Heal.png","3.54","57.89"
"Delphox","Pokemon/Delphox.png","Fire Blast/Fire Spin","49.51","6.08","Attacker","Moves/Delphox - Fire Blast.png","Moves/Delphox - Fire Spin.png","Battle_Items/Eject Button.png","52.0","51.08"
"Delphox","Pokemon/Delphox.png","Fire Blast/Fire Spin","49.51","6.08","Attacker","Moves/Delphox - Fire Blast.png","Moves/Delphox - Fire Spin.png","Battle_Items/X Speed.png","37.87","48.59"
"Delphox","Pokemon/Delphox.png","Fire Blast/Fire Spin","49.51","6.08","Attacker","Moves/Delphox - Fire Blast.png","Moves/Delphox - Fire Spin.png","Battle_Items/Potion.png","5.56","46.05"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.92","2.35","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Fire Spin.png","Battle_Items/Eject Button.png","65.03","52.36"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.92","2.35","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Fire Spin.png","Battle_Items/X Speed.png","28.48","47.13"
"Delphox","Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.92","2.35","Attacker","Moves/Delphox - Mystical Fire.png","Moves/Delphox - Fire Spin.png","Battle_Items/Shedinja Doll.png","2.9","54.7"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Jump Kick","54.14","5.85","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Jump Kick.png","Battle_Items/Full Heal.png","97.14","54.46"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Jump Kick","54.14","5.85","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Jump Kick.png","Battle_Items/X Speed.png","0.97","33.67"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Jump Kick","54.14","5.85","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Jump Kick.png","Battle_Items/Potion.png","0.8","51.85"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Jump Kick","49.0","1.92","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Jump Kick.png","Battle_Items/Full Heal.png","72.39","50.77"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Jump Kick","49.0","1.92","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Jump Kick.png","Battle_Items/X Speed.png","13.12","46.42"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Jump Kick","49.0","1.92","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Jump Kick.png","Battle_Items/Eject Button.png","5.85","41.97"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Agility","47.53","0.25","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Agility.png","Battle_Items/Full Heal.png","72.24","51.47"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Agility","47.53","0.25","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Agility.png","Battle_Items/X Speed.png","9.41","35.0"
"Dodrio","Pokemon/Dodrio.png","Tri Attack/Agility","47.53","0.25","Speedster","Moves/Dodrio - Tri Attack.png","Moves/Dodrio - Agility.png","Battle_Items/Goal Getter.png","5.41","26.09"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Agility","38.79","0.16","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Agility.png","Battle_Items/X Speed.png","30.6","41.86"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Agility","38.79","0.16","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Agility.png","Battle_Items/Full Heal.png","27.76","41.03"
"Dodrio","Pokemon/Dodrio.png","Drill Peck/Agility","38.79","0.16","Speedster","Moves/Dodrio - Drill Peck.png","Moves/Dodrio - Agility.png","Battle_Items/Eject Button.png","17.79","44.0"
"Dragapult","Pokemon/Dragapult.png","Dragon Breath/Phantom Force","47.72","0.45","Attacker","Moves/Dragapult - Dragon Breath.png","Moves/Dragapult - Phantom Force.png","Battle_Items/X Attack.png","57.22","51.14"
"Dragapult","Pokemon/Dragapult.png","Dragon Breath/Phantom Force","47.72","0.45","Attacker","Moves/Dragapult - Dragon Breath.png","Moves/Dragapult - Phantom Force.png","Battle_Items/Eject Button.png","21.33","45.12"
"Dragapult","Pokemon/Dragapult.png","Dragon Breath/Phantom Force","47.72","0.45","Attacker","Moves/Dragapult - Dragon Breath.png","Moves/Dragapult - Phantom Force.png","Battle_Items/X Speed.png","14.04","44.44"
