"Name","Pokemon","Move Set","Win Rate","Pick Rate","Role","Move 1","Move 2","Battle Item","Pick Rate","Win Rate"
"Darkrai","images/Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","48.51","0.18","Speedster","images/Moves/Darkrai - Shadow Claw.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/Eject Button.png","27.99","52.0"
"Darkrai","images/Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","48.51","0.18","Speedster","images/Moves/Darkrai - Shadow Claw.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/Full Heal.png","25.75","57.97"
"Darkrai","images/Pokemon/Darkrai.png","Shadow Claw/Dark Pulse","48.51","0.18","Speedster","images/Moves/Darkrai - Shadow Claw.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/X Speed.png","15.67","40.48"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Nasty Plot","50.12","9.87","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Nasty Plot.png","images/Battle_Items/Eject Button.png","37.73","50.78"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Nasty Plot","50.12","9.87","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Nasty Plot.png","images/Battle_Items/Full Heal.png","29.54","50.59"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Nasty Plot","50.12","9.87","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Nasty Plot.png","images/Battle_Items/Potion.png","16.7","50.37"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Dark Pulse","49.77","0.6","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/Eject Button.png","44.48","49.11"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Dark Pulse","49.77","0.6","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/Full Heal.png","18.69","50.6"
"Darkrai","images/Pokemon/Darkrai.png","Dark Void/Dark Pulse","49.77","0.6","Speedster","images/Moves/Darkrai - Dark Void.png","images/Moves/Darkrai - Dark Pulse.png","images/Battle_Items/X Speed.png","14.19","55.56"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.16","18.26","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/Eject Button.png","53.84","51.04"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.16","18.26","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/X Speed.png","38.74","49.74"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Shadow Sneak","50.16","18.26","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/X Attack.png","3.99","47.24"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","49.3","3.8","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/Eject Button.png","42.1","50.23"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","49.3","3.8","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/X Attack.png","25.49","51.73"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Leaf Storm","49.3","3.8","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/X Speed.png","24.17","46.82"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","48.37","2.39","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/Eject Button.png","51.13","50.52"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","48.37","2.39","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/X Speed.png","33.48","49.08"
"Decidueye","images/Pokemon/Decidueye.png","Spirit Shackle/Leaf Storm","48.37","2.39","Attacker","images/Moves/Decidueye - Spirit Shackle.png","images/Moves/Decidueye - Leaf Storm.png","images/Battle_Items/X Attack.png","6.05","39.07"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.51","2.27","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/X Attack.png","31.99","51.25"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.51","2.27","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/X Speed.png","28.44","47.87"
"Decidueye","images/Pokemon/Decidueye.png","Razor Leaf/Shadow Sneak","48.51","2.27","Attacker","images/Moves/Decidueye - Razor Leaf.png","images/Moves/Decidueye - Shadow Sneak.png","images/Battle_Items/Eject Button.png","28.32","48.48"
"Delphox","images/Pokemon/Delphox.png","Fire Blast/Fire Spin","49.7","6.67","Attacker","images/Moves/Delphox - Fire Blast.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/Eject Button.png","50.85","51.21"
"Delphox","images/Pokemon/Delphox.png","Fire Blast/Fire Spin","49.7","6.67","Attacker","images/Moves/Delphox - Fire Blast.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/X Speed.png","38.2","48.39"
"Delphox","images/Pokemon/Delphox.png","Fire Blast/Fire Spin","49.7","6.67","Attacker","images/Moves/Delphox - Fire Blast.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/Potion.png","5.72","47.01"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.57","2.63","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/Eject Button.png","64.01","50.82"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.57","2.63","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/X Speed.png","27.91","49.13"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Fire Spin","50.57","2.63","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Fire Spin.png","images/Battle_Items/Shedinja Doll.png","2.91","60.53"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.72","1.12","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Flame Charge.png","images/Battle_Items/Eject Button.png","76.56","51.33"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.72","1.12","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Flame Charge.png","images/Battle_Items/X Speed.png","16.89","47.33"
"Delphox","images/Pokemon/Delphox.png","Mystical Fire/Flame Charge","50.72","1.12","Attacker","images/Moves/Delphox - Mystical Fire.png","images/Moves/Delphox - Flame Charge.png","images/Battle_Items/Full Heal.png","2.7","55.56"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Agility","39.34","0.18","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/X Speed.png","36.03","33.67"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Agility","39.34","0.18","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/Full Heal.png","28.68","43.59"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Agility","39.34","0.18","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/Potion.png","10.66","48.28"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Agility","54.32","0.25","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/Full Heal.png","62.16","56.52"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Agility","54.32","0.25","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/X Speed.png","21.62","58.75"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Agility","54.32","0.25","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Agility.png","images/Battle_Items/Potion.png","7.57","46.43"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Jump Kick","53.36","6.69","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/Full Heal.png","98.02","53.49"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Jump Kick","53.36","6.69","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/Potion.png","0.96","47.92"
"Dodrio","images/Pokemon/Dodrio.png","Tri Attack/Jump Kick","53.36","6.69","Speedster","images/Moves/Dodrio - Tri Attack.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/X Speed.png","0.47","48.94"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Jump Kick","50.55","1.95","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/Full Heal.png","72.24","52.22"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Jump Kick","50.55","1.95","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/X Speed.png","13.52","43.62"
"Dodrio","images/Pokemon/Dodrio.png","Drill Peck/Jump Kick","50.55","1.95","Speedster","images/Moves/Dodrio - Drill Peck.png","images/Moves/Dodrio - Jump Kick.png","images/Battle_Items/Eject Button.png","6.55","48.95"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Phantom Force","45.43","0.52","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/X Attack.png","54.95","48.01"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Phantom Force","45.43","0.52","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/X Speed.png","17.12","44.36"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Phantom Force","45.43","0.52","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/Eject Button.png","15.19","44.92"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Phantom Force","51.2","3.7","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/X Attack.png","65.02","52.79"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Phantom Force","51.2","3.7","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/Eject Button.png","20.88","49.0"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Phantom Force","51.2","3.7","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Phantom Force.png","images/Battle_Items/X Speed.png","8.22","48.79"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Dragon Dance","51.41","0.67","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/X Attack.png","46.68","51.72"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Dragon Dance","51.41","0.67","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/Eject Button.png","19.42","52.85"
"Dragapult","images/Pokemon/Dragapult.png","Shadow Ball/Dragon Dance","51.41","0.67","Attacker","images/Moves/Dragapult - Shadow Ball.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/X Speed.png","14.69","50.0"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Dragon Dance","49.93","1.99","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/X Attack.png","41.97","49.12"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Dragon Dance","49.93","1.99","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/Eject Button.png","22.37","50.23"
"Dragapult","images/Pokemon/Dragapult.png","Dragon Breath/Dragon Dance","49.93","1.99","Attacker","images/Moves/Dragapult - Dragon Breath.png","images/Moves/Dragapult - Dragon Dance.png","images/Battle_Items/Full Heal.png","19.1","50.71"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Outrage","46.85","1.45","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/Full Heal.png","31.5","46.26"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Outrage","46.85","1.45","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/X Attack.png","23.77","48.64"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Outrage","46.85","1.45","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/Eject Button.png","15.22","50.46"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Hyper Beam","51.43","2.47","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Hyper Beam.png","images/Battle_Items/Full Heal.png","53.49","53.48"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Hyper Beam","51.43","2.47","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Hyper Beam.png","images/Battle_Items/Eject Button.png","30.32","51.34"
"Dragonite","images/Pokemon/Dragonite.png","Dragon Dance/Hyper Beam","51.43","2.47","All-Rounder","images/Moves/Dragonite - Dragon Dance.png","images/Moves/Dragonite - Hyper Beam.png","images/Battle_Items/X Attack.png","7.53","44.4"
"Dragonite","images/Pokemon/Dragonite.png","Extreme Speed/Outrage","46.64","1.67","All-Rounder","images/Moves/Dragonite - Extreme Speed.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/X Attack.png","25.82","45.71"
"Dragonite","images/Pokemon/Dragonite.png","Extreme Speed/Outrage","46.64","1.67","All-Rounder","images/Moves/Dragonite - Extreme Speed.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/Full Heal.png","18.97","52.87"
"Dragonite","images/Pokemon/Dragonite.png","Extreme Speed/Outrage","46.64","1.67","All-Rounder","images/Moves/Dragonite - Extreme Speed.png","images/Moves/Dragonite - Outrage.png","images/Battle_Items/X Speed.png","18.77","43.78"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Dragon Tail","47.83","0.82","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/Eject Button.png","48.57","49.75"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Dragon Tail","47.83","0.82","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/Shedinja Doll.png","19.41","45.15"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Dragon Tail","47.83","0.82","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/X Attack.png","14.25","44.83"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Stealth Rock","52.92","0.5","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/Eject Button.png","59.84","51.7"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Stealth Rock","52.92","0.5","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/X Attack.png","20.35","58.0"
"Duraludon","images/Pokemon/Duraludon.png","Flash Cannon/Stealth Rock","52.92","0.5","Attacker","images/Moves/Duraludon - Flash Cannon.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/X Speed.png","8.41","48.39"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Stealth Rock","55.84","0.32","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/Eject Button.png","53.5","60.32"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Stealth Rock","55.84","0.32","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/X Attack.png","25.69","54.55"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Stealth Rock","55.84","0.32","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Stealth Rock.png","images/Battle_Items/X Speed.png","13.16","46.77"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Dragon Tail","39.68","0.08","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/Eject Button.png","49.21","35.48"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Dragon Tail","39.68","0.08","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/X Attack.png","34.13","48.84"
"Duraludon","images/Pokemon/Duraludon.png","Dragon Pulse/Dragon Tail","39.68","0.08","Attacker","images/Moves/Duraludon - Dragon Pulse.png","images/Moves/Duraludon - Dragon Tail.png","images/Battle_Items/X Speed.png","7.94","30.0"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Guard","44.06","0.48","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/Potion.png","35.94","35.02"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Guard","44.06","0.48","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/X Speed.png","31.05","50.45"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Guard","44.06","0.48","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/Eject Button.png","13.57","50.52"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Spore","50.34","7.07","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/X Speed.png","46.87","50.75"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Spore","50.34","7.07","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/Eject Button.png","28.58","50.95"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Spore","50.34","7.07","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/Potion.png","8.47","47.98"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Guard","51.36","6.56","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/X Speed.png","49.07","51.06"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Guard","51.36","6.56","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/Eject Button.png","32.45","53.41"
"Eldegoss","images/Pokemon/Eldegoss.png","Pollen Puff/Cotton Guard","51.36","6.56","Supporter","images/Moves/Eldegoss - Pollen Puff.png","images/Moves/Eldegoss - Cotton Guard.png","images/Battle_Items/Potion.png","5.9","47.22"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Spore","50.0","0.5","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/Potion.png","30.38","46.46"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Spore","50.0","0.5","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/X Speed.png","29.03","46.76"
"Eldegoss","images/Pokemon/Eldegoss.png","Leaf Tornado/Cotton Spore","50.0","0.5","Supporter","images/Moves/Eldegoss - Leaf Tornado.png","images/Moves/Eldegoss - Cotton Spore.png","images/Battle_Items/X Attack.png","17.47","54.62"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Future Sight","47.42","3.16","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/Eject Button.png","50.73","48.16"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Future Sight","47.42","3.16","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/X Speed.png","33.06","46.14"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Future Sight","47.42","3.16","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/Potion.png","11.41","48.98"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Future Sight","48.87","3.68","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/Eject Button.png","51.11","49.13"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Future Sight","48.87","3.68","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/X Speed.png","35.1","49.56"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Future Sight","48.87","3.68","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Future Sight.png","images/Battle_Items/Potion.png","8.3","45.49"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Psybeam","48.87","6.27","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/Eject Button.png","67.99","49.7"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Psybeam","48.87","6.27","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/X Speed.png","22.85","47.33"
"Espeon","images/Pokemon/Espeon.png","Psyshock/Psybeam","48.87","6.27","Attacker","images/Moves/Espeon - Psyshock.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/Potion.png","5.88","46.45"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Psybeam","48.8","4.62","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/Eject Button.png","72.49","48.81"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Psybeam","48.8","4.62","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/X Speed.png","20.55","49.12"
"Espeon","images/Pokemon/Espeon.png","Stored Power/Psybeam","48.8","4.62","Attacker","images/Moves/Espeon - Stored Power.png","images/Moves/Espeon - Psybeam.png","images/Battle_Items/Potion.png","4.36","46.67"
"Falinks","images/Pokemon/Falinks.png","Iron Head/No Retreat","52.8","0.11","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/Eject Button.png","36.65","49.15"
"Falinks","images/Pokemon/Falinks.png","Iron Head/No Retreat","52.8","0.11","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/X Speed.png","32.92","62.26"
"Falinks","images/Pokemon/Falinks.png","Iron Head/No Retreat","52.8","0.11","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/Potion.png","16.77","51.85"
"Falinks","images/Pokemon/Falinks.png","Megahorn/Beat Up","46.96","0.12","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/X Speed.png","38.12","40.58"
"Falinks","images/Pokemon/Falinks.png","Megahorn/Beat Up","46.96","0.12","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/Potion.png","19.89","52.78"
"Falinks","images/Pokemon/Falinks.png","Megahorn/Beat Up","46.96","0.12","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/Eject Button.png","19.89","63.89"
"Falinks","images/Pokemon/Falinks.png","Iron Head/Beat Up","51.78","1.99","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/Eject Button.png","34.26","52.71"
"Falinks","images/Pokemon/Falinks.png","Iron Head/Beat Up","51.78","1.99","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/X Speed.png","32.57","50.57"
"Falinks","images/Pokemon/Falinks.png","Iron Head/Beat Up","51.78","1.99","All-Rounder","images/Moves/Falinks - Iron Head.png","images/Moves/Falinks - Beat Up.png","images/Battle_Items/X Attack.png","11.09","46.65"
"Falinks","images/Pokemon/Falinks.png","Megahorn/No Retreat","50.0","0.28","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/X Speed.png","39.76","52.1"
"Falinks","images/Pokemon/Falinks.png","Megahorn/No Retreat","50.0","0.28","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/Eject Button.png","28.81","55.37"
"Falinks","images/Pokemon/Falinks.png","Megahorn/No Retreat","50.0","0.28","All-Rounder","images/Moves/Falinks - Megahorn.png","images/Moves/Falinks - No Retreat.png","images/Battle_Items/Potion.png","13.81","51.72"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Smart Strike","51.09","2.19","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Smart Strike.png","images/Battle_Items/X Speed.png","56.9","50.43"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Smart Strike","51.09","2.19","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Smart Strike.png","images/Battle_Items/Full Heal.png","21.2","52.75"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Smart Strike","51.09","2.19","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Smart Strike.png","images/Battle_Items/Potion.png","14.59","51.79"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Agility","47.95","1.18","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Agility.png","images/Battle_Items/X Speed.png","59.79","48.48"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Agility","47.95","1.18","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Agility.png","images/Battle_Items/Full Heal.png","21.7","48.03"
"Galarian Rapidash","images/Pokemon/Galarian Rapidash.png","Dazzling Gleam/Agility","47.95","1.18","Speedster","images/Moves/Galarian Rapidash - Dazzling Gleam.png","images/Moves/Galarian Rapidash - Agility.png","images/Battle_Items/Potion.png","9.91","47.7"
